               13.876715                0.251211               -0.013196                0.392020               -1.026588                0.100184                3.768094               -0.767532                0.654600                4.214973               -2.028529                2.928171               -0.050867               -0.825418                1.613845               -0.098679                0.053000                0.362505                0.785777               -1.337284               -0.760046                1.502953                0.800536                0.077734               -0.800557               -0.572613                1.810927               -0.739315                0.624536               -0.355024                1.583088               -0.525776                8.342000                0.552895               -0.830890                1.863653                0.790426                0.379969               -1.168872               -1.924831               -0.278191               -0.894452               -0.609900                0.345235               -0.084029               -3.210764                0.594109               -0.156867               -1.674455                3.618931               -1.030833               -1.020560                1.402307                3.527702                3.387982                0.291039               -0.927156                7.763978               -3.729709               -0.156487               -3.111394               -1.295837                0.762603                1.112053                0.817545                0.655803               -0.224072               -2.471792               -1.184758                0.640452               -0.060764                0.336504               -3.905930               -1.741633               -0.463198                0.499302               -2.354357                0.755841               -0.169655                0.154636                0.585530                0.620477               -0.379976                0.510120                0.032277                0.630294               -3.002534                0.617082               -1.329285                0.393959                1.581128               -0.014496               -0.115487               -0.023190                1.254773                7.917608               -0.956852               -1.657525                4.582628                5.809054                3.568502               -5.548973               -1.434001                2.388051                1.714758                0.069838               -0.418887                0.223756               -0.103139                3.598632                1.781126               -0.737959               -1.192613               -7.985483               -1.816010                3.960555               -1.339206               -2.048128               -1.050491               -5.323472               -2.958595               -0.791209                0.099554               -2.037442               -1.965263               -0.917833               -3.484031                4.703112                0.248969               -0.272612               -1.015389                0.862458               -0.303807               -0.156475                0.321320                0.912141               -1.109583               -0.820174               -4.175240                2.748772               -0.713172                1.748502                0.644703               -1.445818               -6.719753               -0.456769                3.165056               -1.530398               -1.172454               -1.550837               -1.762367               -3.585888               -5.293210                5.774557               -0.849449                3.267309               -0.515454                3.396618              -11.792890               17.422682               -1.461736               -1.125147                2.578352               -3.876362                1.680284                8.366987                1.545263               -1.538619               -2.022900                5.844347               -0.012919                1.380158               -1.168425               -0.345466                5.060133                3.420962                2.872160               -6.899188               -5.488585                3.420508               -1.553671               -1.008352                3.049404                4.238632                0.240799                2.492480                2.044100                4.262153                1.407619               -6.515000                2.301897                0.974488                0.592271               -1.092517               -8.309562               -7.273464                1.439887                2.435010               -0.772415               -1.722618               -0.945418                3.900728                3.131474               -0.529539               -0.810564                2.179752                0.118886               -0.332038               -1.667325                0.829203               -0.637079               -1.559542               -0.143174                2.809200               -1.652790               -0.423310               -2.720425               -0.804791                1.656544               -3.420317                2.079877               -0.378476                2.716134               -2.317212               -0.620126                2.123488               -0.263670               -0.838322               -0.603713               -1.337402               -0.089195                5.293271               -6.510964               -3.849540               -0.469312               -0.939220               -0.297095                0.064658               -0.552057                3.459514                3.912331               -4.057131                7.155071               -4.076940               -2.275793                3.569539               -8.488914               -1.123872                0.008565
                0.251211               16.260609               -0.175592               -0.350524                2.420297                0.284559                3.024650               -0.453057                3.920940                2.657671                0.365419               -1.499066               -0.436321                0.216694               -1.521552               -1.082678                1.381141                1.257184               -0.376146                1.546073               -0.021779               -0.927911               -0.939374                2.540123                0.726040               -1.196274               -1.639955               -4.376031               -0.727995                0.256978                0.567356               -0.200839               -1.426000                0.292483                0.353239               -0.655310               -0.260791                0.210683               -0.242743                1.222500               -0.742610                0.979555                2.019044                0.261885               -3.679620               -0.546780                0.258437                0.846188                0.229544                2.024951               -0.820622               -2.031967               -4.055082               -0.606775                0.121580                0.100564               -0.192110                2.865904               -1.468246               -0.037466               -0.909482                0.999851               -0.350522               -0.755450               -0.419654               -2.562700                3.709422               -4.075543               -3.143182                0.661789                1.967328                1.054619               -1.584890               -2.632725               -2.908517                8.057430               -1.088528               -2.285646               -0.088243                0.915027                0.158348               -0.134541                0.383167               -0.724786               -0.707870                1.471388                1.160833               -0.288489                0.334509                2.140554               -5.971598                1.450756                1.160383                2.134358                1.885458                7.487265               -0.843143               -3.402111                5.528915               -2.614887               -2.604184                4.478271                2.747361               -2.373572               -2.248249                0.479690                1.039571                0.770750                0.084780               -0.157125               -1.556590                0.970350                0.927673               -1.297550               -0.611385                2.495530               -0.906728               -5.884914               -0.446684                0.148618               -1.307712                0.033662                3.071261               -0.344538                7.375967               -1.130160               -2.111457                1.036885               -0.464534               -0.102202               -1.108061                3.262175               -0.477872                0.886764               -1.112595               -2.970963               -0.188503               -0.731088                0.860321                1.940117                0.013275               -0.888093               -2.632078               -7.370278               -1.052199                1.449628                5.623609               -4.436929                1.763805                4.941804                3.858572                2.573058                0.891339                0.703030               -0.056906               -1.666501               -3.068579               -2.325352               -1.600049                4.330177               -2.872016                0.575925               -1.335507               -0.171488               -4.328872                0.930285                0.149639               -0.569933               10.880379               -0.946296               -0.302498               -2.494969                2.675686               -4.067027               -4.968839                1.783499               -0.702239                0.645386               -4.565901               -3.322491               -1.360690                0.678118               -2.041257                3.877418                0.975369                1.833917                0.659086               -0.190131               -0.997924               -5.055688                9.142083               -1.741985               -6.271937                1.050339               -1.997859               -3.798385               -0.396241                1.757547               -2.111518               -2.449207               -1.329604                4.487915               -1.562368                2.386308               -3.570230               -3.866209               -1.052746                0.235412                2.353805               -0.053904               -0.562222                3.023316                1.166537                2.171374               -2.033627               -0.307989                0.079909                0.597052                1.118858               -1.898939               -1.461928                0.292358               -3.789238                1.170186               -0.683369                1.937232                1.441609               -1.422423               -0.308360               -0.094011               -0.557802               -0.929861                1.488978                0.482025                1.107539               -0.664099               -3.320038                0.667193               -0.247644               -1.276290                2.742322               -0.910627                4.632610               -4.670348               -7.445131               -1.576384                0.770359               -1.681765               -6.800720
               -0.013196               -0.175592                0.329252                0.621068               -1.843265               -0.012175               -0.150483               -0.001968               -0.628164               -0.063939               -0.210109                0.128376                0.124828                0.027964                0.199924                0.378612               -0.551767               -0.431440                0.454350                0.153510                0.289435               -0.360202               -0.100975               -0.074546               -0.015179                0.085658               -0.110101                0.846876               -0.085768               -0.020362               -0.378307                0.168865               -0.588287               -0.150803               -0.216981                0.318923               -0.082790                0.150389               -0.016650                0.160029                0.106177                0.085968               -0.412158               -0.121876                0.801888                0.224252               -0.062293               -0.154783               -0.008127                0.299703               -0.076688               -0.179363               -0.343832               -0.286122               -0.429071                0.005801                0.057471               -0.824565                0.314997               -0.064450                0.262106                0.185622               -0.043832               -0.185700               -0.231746               -0.139589                0.278773                0.688580               -1.165083                0.361092               -0.001344                0.013172                0.996158                0.369804                0.714746               -1.175877               -0.092467               -0.115818               -0.210057                0.451863               -0.289119                0.140517               -0.048585                0.186748                0.001596                0.133349               -0.066309                0.011045               -0.149362               -0.453412                1.128059               -0.567113               -0.265099               -0.543051               -0.349607               -0.450409               -0.102236                1.262692               -0.743390               -1.160288               -0.194169               -0.171028               -0.648457               -0.240382               -0.189036                0.916324                0.266822                0.365120               -0.254846                0.089958                0.394318               -0.227796               -0.292098               -0.622465                0.691161               -0.606151                0.323377                0.310170               -0.167787               -0.268821                0.140402               -0.476220               -0.172169               -0.015287                0.447578               -0.082231               -0.225254                0.085166                0.081594               -0.049080                0.085077                0.160003                0.091150               -0.033596               -0.121273                0.576241                0.125822               -0.066727                0.216538               -0.157462               -0.190526               -0.218588               -0.621562                2.218330               -0.994859               -0.239847                0.201981                0.105086               -0.375179               -0.639881               -0.809393                0.476610                0.050490               -0.056231                0.029626                0.467270                0.088678                0.020094                0.043097               -0.245693                0.793933                0.203226               -0.188958               -0.132515                1.069974               -0.302075                0.794039                1.431331               -0.775236                0.045239                0.092384                0.403737               -0.772783               -0.381663                0.448269               -0.311396                0.176362               -0.350028                0.669163                0.843534                0.100072               -0.047315                0.532824                0.236024               -0.325419                0.184004                0.237884               -0.004008                0.181888                0.225231               -0.873772                0.502247                0.853410               -0.791443                0.302638                0.315958                0.158043                0.003553               -0.084836                0.246450                0.003901                0.056433                0.533425               -0.757572                0.432146               -0.095271                0.178269               -0.232414               -0.844117                0.278731                0.440910                0.237617                0.168986                0.188040               -0.269069               -0.022799                0.546474               -0.350156               -0.211110                1.111360               -0.667399                0.193656               -0.454793                0.094570                0.735390                0.199583                0.052307               -0.026695               -0.028595               -0.117940                0.079281                0.159307               -0.175426               -0.057809               -0.154335                0.421901                0.419490                0.029009                0.168015               -0.204140                0.004349                1.198875                0.343155                0.480091                1.135788                0.369266               -0.381849                0.334592                0.815884
                0.392020               -0.350524                0.621068                1.186824               -3.519536               -0.019166               -0.010904               -0.074406               -1.103441               -0.131980               -0.376049                0.225426                0.235657                0.051371                0.389587                0.719646               -1.054830               -0.815427                0.887139                0.259047                0.532609               -0.645210               -0.167328               -0.151870               -0.048789                0.152172               -0.145925                1.634058               -0.107131               -0.060924               -0.687007                0.310859               -0.835332               -0.272630               -0.468189                0.661691               -0.126419                0.303713               -0.072101                0.239902                0.190974                0.150990               -0.793744               -0.226660                1.537564                0.359923               -0.106446               -0.308443               -0.072964                0.662697               -0.169851               -0.347730               -0.555522               -0.419154               -0.699879               -0.000265                0.100751               -1.401164                0.513678               -0.125667                0.419467                0.325716               -0.065483               -0.309176               -0.415593               -0.208240                0.455530                1.308374               -2.233274                0.697805               -0.018775                0.023999                1.848872                0.692234                1.361718               -2.248567               -0.215197               -0.189556               -0.400768                0.862095               -0.535048                0.281346               -0.102325                0.355418                0.007522                0.258194               -0.194758                0.036610               -0.313564               -0.864369                2.211803               -1.080572               -0.511427               -1.042031               -0.640852               -0.697199               -0.253773                2.364973               -1.261398               -1.983234               -0.224749               -0.547631               -1.283703               -0.334664               -0.271124                1.712452                0.530087                0.659942               -0.491190                0.316401                0.809276               -0.518439               -0.589168               -1.388545                1.243868               -1.046279                0.573031                0.571618               -0.337720               -0.668509                0.179742               -0.912904               -0.309095               -0.082542                0.748223               -0.177407               -0.519094                0.289829                0.164147               -0.101571                0.138607                0.300190                0.167709               -0.099049               -0.172735                1.078434                0.201009               -0.146883                0.265175               -0.223991               -0.368097               -0.392400               -1.222218                4.238763               -2.068039               -0.458410                0.408535                0.117407               -0.745467               -1.284020               -1.579251                0.704661               -0.072392                0.054568                0.086039                1.002318                0.220956                0.190682               -0.330065                0.099531                1.432440                0.345207               -0.293021               -0.360255                2.096313               -0.393663                1.503369                2.640043               -1.646360                0.222255                0.181919                0.828181               -1.461118               -0.732141                0.978973               -0.480272                0.442953               -0.879681                1.124614                1.718775                0.138013               -0.104909                1.113416                0.568787               -0.630784                0.432636                0.514878                0.115634                0.403873                0.251519               -1.641019                0.997252                1.641559               -1.533279                0.279745                0.335979                0.347171                0.132430               -0.191541                0.399702               -0.020155                0.205933                1.093304               -1.444964                0.794619               -0.096340                0.343984               -0.438692               -1.656264                0.552323                0.853325                0.338808                0.311410                0.402419               -0.528787               -0.047108                0.978182               -0.696398               -0.375834                2.048770               -1.214140                0.352196               -0.750926                0.066537                1.349609                0.426537                0.101868               -0.054639               -0.072750               -0.226466                0.141724                0.544533               -0.582084               -0.241903               -0.288599                0.767138                0.801090                0.058118                0.327581               -0.230523                0.115638                2.245832                0.849117                0.803434                2.097659                0.811428               -0.966329                0.604740                1.625006
               -1.026588                2.420297               -1.843265               -3.519536               10.567027                0.088289                0.166244                0.238789                3.835871                0.766198                1.189062               -0.926104               -0.753920               -0.115889               -1.365190               -2.234010                3.234252                2.505982               -2.699533               -0.619021               -1.580080                1.810035                0.390542                0.672694                0.310721               -0.566509                0.216766               -5.090639                0.449044                0.156754                1.998681               -0.910171                2.324194                0.806072                1.304999               -1.983334                0.354704               -0.833371                0.141904               -0.617063               -0.642089               -0.340871                2.569004                0.696981               -4.802797               -1.010915                0.316915                0.940614                0.202661               -1.749864                0.432333                0.868662                1.372766                1.193842                2.026013                0.006499               -0.301161                4.192851               -1.567782                0.352252               -1.281477               -0.883771                0.131052                0.857150                1.161814                0.468869               -1.103325               -4.069907                6.289618               -1.990124                0.163457                0.004352               -5.372235               -2.142798               -4.264183                7.357402                0.647497                0.287043                1.180117               -2.450610                1.559615               -0.823593                0.312049               -1.130171               -0.075788               -0.622679                0.540407               -0.101153                0.885647                2.796339               -7.079492                3.293312                1.569565                3.182835                1.993865                2.473209                0.728061               -7.173806                4.279069                5.427521                0.486368                1.848639                3.866134                0.867652                0.687717               -4.910717               -1.461458               -1.861652                1.386603               -0.913622               -2.427279                1.624132                1.705670                3.767854               -3.574968                3.225029               -1.735758               -2.043592                0.863591                1.897320               -0.649250                2.690401                1.233313                0.191950               -2.025211                0.444030                1.286473               -0.621786               -0.463479                0.265638               -0.437127               -0.606332               -0.497428                0.504462                0.307960               -3.461154               -0.594160                0.368635               -0.662264                0.813232                1.087002                1.085213                3.334917              -12.868321                5.901935                1.455371               -0.662247               -0.792929                2.342297                4.182681                4.972378               -1.891714                0.276421               -0.032986               -0.190408               -2.895815               -0.924942               -0.716640                0.749538                0.165896               -4.248807               -0.927985                0.759318                0.946136               -6.297796                1.312518               -4.259360               -7.872902                5.574347               -0.586380               -0.536998               -2.619241                4.807293                1.701280               -3.205867                1.692826               -1.285225                2.492039               -3.786678               -5.241201               -0.528561                0.327092               -3.366661               -1.308504                1.964582               -1.086376               -1.368315               -0.381450               -1.245903               -1.002980                5.351884               -3.100632               -5.442532                4.425817               -0.962069               -1.243129               -1.019103               -0.225623                0.392866               -1.328759               -0.062501               -0.214317               -3.332089                4.598160               -2.500593               -0.032267               -1.092222                1.319175                5.208685               -1.686543               -2.500114               -0.748860               -0.784391               -0.944546                1.341322                0.064408               -2.676073                1.984155                1.330350               -5.925162                3.213919               -0.981281                1.874346               -0.044647               -4.051780               -0.963838               -0.178108                0.028760                0.166165                0.584856               -0.415428               -1.640568                1.732260                0.725189                0.820190               -2.126129               -2.454341               -0.123209               -0.937690                0.565593               -0.272736               -6.565563               -2.170124               -2.759235               -6.774437               -2.451315                2.812459               -1.862685               -5.357883
                0.100184                0.284559               -0.012175               -0.019166                0.088289                0.011044                0.062019                0.004871                0.256474                0.209298                0.024209               -0.095394               -0.028409                0.004101               -0.080088               -0.048259                0.049322                0.036149               -0.042883                0.010020               -0.029427                0.008401               -0.017868                0.032801                0.082110               -0.030007               -0.063395               -0.004126                0.150939               -0.034332               -0.033358                0.008482               -0.004801               -0.007969               -0.069296               -0.003975                0.002926                0.034383               -0.039715                0.011922               -0.026224                0.034700                0.084818                0.010206               -0.039291                0.067864               -0.010595               -0.015852               -0.012270                0.024633               -0.003419               -0.004788                0.017359                0.002421               -0.023689               -0.010828                0.016336               -0.116685                0.044018               -0.008578                0.020787                0.013843               -0.030992               -0.010030               -0.022850                0.019290               -0.019349               -0.008225               -0.003688               -0.007192               -0.002590                0.003993                0.140376                0.047836               -0.070668                0.207753                0.066404               -0.106561                0.015559                0.017341               -0.016582                0.007881               -0.009748               -0.031110               -0.001228                0.027357               -0.057415                0.016080               -0.031953                0.105081               -0.194715                0.041775                0.002222                0.004814               -0.002539               -0.053984                0.010074               -0.023943                0.168110               -0.130283                0.003269               -0.041386               -0.043801                0.036686                0.029037                0.045272                0.048332                0.005500               -0.049680                0.045397                0.013283                0.039304               -0.059717               -0.126882                0.057704                0.004764               -0.011322                0.042721               -0.070800               -0.028280               -0.005179               -0.011137                0.102183               -0.010711               -0.133265               -0.005690               -0.061494                0.077468                0.024494               -0.014827                0.016255               -0.003521                0.020345                0.029395               -0.007883               -0.081239               -0.004210               -0.006304                0.013754                0.019826                0.003293               -0.007417               -0.066012               -0.019421               -0.063375                0.022086                0.181283               -0.130253                0.049775                0.097801                0.114710               -0.029530                0.009754                0.045418                0.047565                0.051649               -0.032953               -0.009099               -0.105577                0.150998                0.063568                0.035479               -0.027612               -0.062996                0.071856                0.029032                0.073255               -0.130900                0.016226                0.060870                0.013291               -0.021420                0.257465               -0.125147               -0.034989                0.111837                0.047327               -0.082302               -0.127308                0.001548               -0.030017               -0.003111                0.000203                0.086296                0.041055                0.032154                0.055724               -0.020971                0.011098                0.043735               -0.038263               -0.046078               -0.189505               -0.075610               -0.056569               -0.066815                0.028433                0.056084               -0.041234               -0.021350               -0.027244                0.063846               -0.049584                0.152460                0.026810               -0.089557               -0.005784                0.037724                0.171576               -0.061826                0.008865               -0.008953                0.040001                0.040618               -0.034053               -0.037056                0.154709               -0.056799                0.136175                0.140193               -0.217648                0.021088               -0.068631                0.045086               -0.059137                0.107906                0.035763               -0.021271               -0.020772               -0.025512                0.017223                0.066224               -0.078927               -0.034806               -0.044118                0.103557                0.069367                0.009353                0.038566                0.011919               -0.063771                0.098286                0.028883               -0.082582               -0.120671                0.008992               -0.020569               -0.011561               -0.142126
                3.768094                3.024650               -0.150483               -0.010904                0.166244                0.062019               18.727399               -5.733868                0.625878               -4.375599                1.820527               -1.636751                0.092232                0.124485               -0.040648               -0.179796                0.239746                0.526781                1.267856               -1.377503               -0.744272                1.695448                1.177646               -2.276521               -1.703454                1.114525                2.814147                2.799539                0.878966               -0.506920                0.137189               -0.007626                4.844868                0.229928               -0.787880               -0.259168                0.955216               -0.050469                0.388668               -0.185999                0.057095                0.941518               -0.099417               -0.455281                0.739739                1.116199               -0.197697                0.171629               -0.233104                1.009402               -0.216868                0.602887                1.267560                0.959594                1.337267               -1.561247                1.470113               -3.552871                1.477249                0.233890                1.067939                1.098355               -0.002958               -0.278790               -0.246089                0.333291               -1.911453                0.927392               -1.130350               -0.148400                0.859649               -0.143460                3.443788                0.966708                0.995290               -0.540429                0.678555               -0.651671                0.027145                0.637029               -0.423407               -0.482535                0.465536               -0.360788               -0.007952               -0.481048                3.728673               -0.719733                1.504141               -1.151238                0.237105                0.000016                0.341896                0.495301               -0.000192               -0.135807               -5.230472                1.007298                0.636259                5.082301                1.665100               -2.006689                1.268673                1.917160                0.919037               -2.431541                3.191821               -2.693443                0.162050                5.036215               -1.702721               -3.222225                0.760560                4.120878               -0.633864                0.399534               -0.541270               -1.339129                1.256585                2.229390                0.301316                1.022732               -0.421637                1.132030                2.876561                0.093254                1.281583               -2.604037               -0.493865                0.228868                0.180318                1.563444               -0.441417               -3.381561                3.250289               -1.188108               -0.046874                0.414201               -1.820851               -0.553169                0.425145               -1.864693               -2.809148                0.311069                1.939699                0.864250               -1.447821               -0.948706                0.618172               -0.950322                2.862630               -9.805543               -1.148567               -1.481043                4.726204               -2.477862                5.489796                6.533231               -8.699394                8.744132               -6.731476               -0.859877               -1.455914                1.148978               -2.917503               -6.830484               -6.482507               -1.838009               -2.778191               -5.276027                0.337051                0.457993               -1.643827               -1.076888               -4.156910               -1.628082                1.819644                0.104672                2.084304                0.669431               -0.964788                2.268058               -1.084391                4.245878               -3.108677                1.167633               -0.461907                0.068878                1.024649               -1.622389                0.221075                1.336031                0.140185                2.981547               -7.208351               -7.855409                0.989061                4.158292               -1.558216               -3.275374               -0.518927                1.017174               -1.282553                0.684121               -1.716415                0.184992                0.296044                1.533538               -1.062568                0.087539                1.002510               -4.396695               -0.654550               -3.993226                3.623067                1.012314                0.133129                1.437425               -0.599944               -1.885812               -0.224993               -0.762090                1.716761               -3.931788               -2.910086               -2.106378                1.531631                1.702864                0.401838                4.440221               -1.395053                8.753475               -5.004950               -2.875452                3.846489               -3.170835               -1.604940                0.659629                1.430914                6.096571                3.053894                4.710170                2.067277               -0.602060               -1.164869               -0.820986                2.168775               -2.458169                2.460997
               -0.767532               -0.453057               -0.001968               -0.074406                0.238789                0.004871               -5.733868                1.815062                0.431997                1.760615               -0.474535                0.274176               -0.095189               -0.024634               -0.169525               -0.059987                0.048115               -0.072974               -0.514546                0.441628                0.158385               -0.492214               -0.396477                0.794596                0.712164               -0.428677               -0.998867               -0.941816                0.061596                0.084026               -0.070692                0.002738               -1.352981               -0.073114                0.084714                0.089707               -0.276408                0.087151               -0.232252                0.027403               -0.085062               -0.247593                0.224588                0.177914               -0.353603               -0.274903                0.052947               -0.092695                0.010754               -0.248230                0.056014               -0.188737               -0.263617               -0.195572               -0.370541                0.472537               -0.448834                1.064266               -0.461288               -0.092025               -0.372723               -0.357456               -0.050060                0.117561                0.065706               -0.004350                0.481222               -0.319039                0.434335                0.011719               -0.305651                0.047480               -0.911294               -0.232934               -0.499049                0.632840               -0.094574                0.040903                0.034094               -0.208553                0.133588                0.168690               -0.175602                0.036398                0.007777                0.197295               -1.356127                0.274363               -0.559500                0.602937               -0.473044                0.110086               -0.096931               -0.126648                0.029523                0.030734                1.683927               -0.472704                0.273902               -1.667135               -0.410521                0.407663               -0.491842               -0.432614               -0.153849                0.781034               -0.938538                0.820461               -0.135331               -1.451886                0.597994                1.049262               -0.361974               -1.665650                0.221102               -0.024129                0.110241                0.505212               -0.535328               -0.870120               -0.179780               -0.309248                0.366137               -0.421577               -1.342499               -0.043887               -0.575602                1.072554                0.211846               -0.105991               -0.040773               -0.535810                0.174973                1.141528               -1.024199                0.155966               -0.028137               -0.152756                0.506978                0.272710               -0.114250                0.608423                0.776085               -0.236115               -0.790238               -0.222118                0.784556               -0.012635               -0.100721                0.487908               -0.681717                2.931771                0.277159                0.673045               -1.398472                0.972029               -1.797476               -2.024126                2.336948               -2.158075                2.208152                0.306647                0.473064               -0.554972                1.067288                2.390703                2.171627                0.187531                0.818896                1.907969               -0.083466               -0.172933                1.118631                0.131198                1.329376                0.843269               -0.433520               -0.316792               -1.059653               -0.188249                0.215142               -0.745886                0.389544               -1.162507                1.098498               -0.271062                0.283954                0.009412               -0.277959                0.496274               -0.098200               -0.524662               -0.456977               -1.083202                2.016166                2.228360               -0.243267               -1.141158                0.416570                0.958813                0.097718               -0.156368                0.332160                0.131475                0.570768               -0.154339               -0.117524               -0.404942                0.698653               -0.152854               -0.307356                1.301310                0.273958                1.382045               -1.227745               -0.399069                0.189244               -0.581295                0.480286                0.788902               -0.271609                0.264022               -0.571491                1.268209                0.739749                0.908047               -0.430950               -0.584579               -0.179520               -1.475804                0.473704               -2.549877                1.310729                0.783465               -1.320588                1.184555                0.641182               -0.195815               -0.388171               -1.826528               -1.063146               -1.413584               -0.529562               -0.057180                0.035535                0.334812               -0.871395                0.743669               -1.045395
